pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
90,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},9b436a263283455ae903bf74e2b1e92b3e4fd551,3D,"(0.5663999915122986, 0.5663999915122986, 1.500003695487976)","(512, 512, 108)",115.8760061,0,1554,d2bcd32d3ee2d79c648c99f1feb12b3438307953,"(0.5663999915122986, 0.5663999915122986, 1.5)","(512, 512, 108)","(131, 295, 72, 28, 21, 6)",757,1,"(142.03566710700133, 305.66050198150594, 75.38705416116248)","(63.42000265204922, -33.609107436954275, 56.80018191923395)",0.568187171,0.46919474,6.775415122,14.44051806,14.54378937,11.27815978,17.48516313,17.48566051,350.7653503,8.204917108,0.543327097,442.6908545,1.262071223,364.2794606,162,336,51394607,1.630514082,85,3.897327275,536,54.11694637,250.4715984,251,58,478,35.11365752,260.5618535,0.410516653,24731835.82,0.401866158,5156.457912,10.11127601,3.135034975,11.23964343,1.115340074,1.698916544,0.575324332,0.495167326,0.477237438,1.182735331,0.340136099,0.2098494,2.970608095,-0.152236823,0.600718925,0.771189971,0.984888435,0.777199312,0.933549547,0.396414926,0.407681236,2.32747504,0.568560219,162.2057651,0.343482564,0.731535328,9.396767175,4.406295802,42.4658674,0.553405564,0.15729444,3.189631703,221.7220493,0.45988423,0.619246012,1.48561383,0.695479003,6.363136355,0.119947585,6.615384615,0.25443787,2.213017751,9.461538462,8367.730769,74824.57692,1009.907393,0.348899573,4.307692308,0.165680473,0.37129265,2.762096016,0.178038189,4.074875776,0.034346103,7520.025148,5.632024374,39.46235139,0.052129923,30.60815044,304.2126816,0.583876771,9.568031704,149.4095112,1469.406869,16.86989946,0.142010128,0.035583233,0.279671236,0.01104646,1
91,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},488fdd70dd0da8e64290970cdcddfa0ace2d6235,3D,"(0.5077999830245972, 0.5077999830245972, 1.4999972581863403)","(512, 512, 112)",88.62303761,0,1268,261d10a2fc1a45e976555b1727052935fb08cad2,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(423, 239, 67, 27, 32, 12)",2253,2,"(436.7101642254771, 254.8468708388815, 71.9520639147803)","(-85.56941263759288, 23.05975635613646, 5.469096238381383)",0.597916015,0.4470695,8.91368606,19.93803213,20.18776169,22.32291943,16.88005359,22.49552303,858.7877841,11.92126871,0.384913651,1135.127685,1.32177903,871.4390576,318,413,299409897,0.909351959,48,3.341160129,494,29.75056506,362.5490457,360,224,270,20.17986806,364.5461199,0.139328583,115808911.9,0.649508108,1452.062952,4.820512734,2.18178757,1.008347237,0.246279955,0.527488455,0.289987608,0.289641985,0.283479044,0.872966496,0.207731503,0.427145341,1.751352168,-0.080391137,0.339383298,0.858911334,0.971301634,0.859345238,0.929455667,0.277784051,0.623158501,1.444336521,0.204369016,646.3739662,0.555817253,0.273508595,4.780069757,6.762307835,30.13598422,1.696947562,0.283923692,2.968888853,430.0418356,0.358886047,0.513093653,2.47894809,0.60326743,2.853136584,0.189793962,27.11538462,0.521449704,0.74408284,3.230769231,60832.32692,246085.5192,15145.22543,0.72008547,12.03846154,0.231508876,0.479330642,1.045595756,0.398383447,3.512214603,0.023080337,58955.10466,5.155883549,112.1202841,0.049764884,31.6351027,1463.341767,0.198770727,4.683089214,218.2188194,976.0474922,52.25427825,0.262686788,0.023020358,0.076443439,0.013971101,1
92,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},4a463ff8e3475921ca3f5c8c6339d4ef8dd88570,3D,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 104)",92.28704706,0,1372,9112ab55647cdb595ef3f46764fb1506934b9264,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 104)","(103, 299, 44, 19, 28, 5)",535,1,"(112.60934579439252, 312.3981308411215, 45.61308411214953)","(80.71894434969002, -9.688527179321397, 3.9730243005485164)",0.634412281,0.455323036,5.966026684,13.10284393,11.06525098,12.37571269,14.72573247,17.25730025,227.5026195,8.312605098,0.484987529,371.6018101,1.633395742,240.0274145,283,393,62941936,1.046212593,58.5,2.660790589,465,33.60489824,340.4598131,341,231,234,24.36705229,342.9992398,0.067749032,28238860.12,0.591496201,1735.594179,4.085026233,2.0064811,1.285494346,0.059408039,0.572634287,0.341993491,0.249350047,0.332715867,0.928742502,0.226100907,0.401546863,1.919066161,-0.086619013,0.354255194,0.834569829,0.966228849,0.835188337,0.917284915,0.324597945,0.608182301,1.556199219,0.228656945,157.3607628,0.488007996,0.332109129,3.661151778,5.025839189,19.83631137,1.590431926,0.438940693,2.678041095,146.1928863,0.433629114,0.597555715,1.616153406,0.665347669,2.25691068,0.341570878,16.18518519,0.599451303,0.694101509,2.888888889,5935.740741,23708.92593,1516.436214,0.774691358,4.333333333,0.160493827,0.387652204,1.066184862,0.312259589,3.554651504,0.05046729,5543.113855,4.861985581,28.14018692,0.05259848,30.17764346,316.4504673,0.245506158,3.844859813,161.5906542,667.635514,42.14693666,0.373935618,0.041147186,0.105812131,0.031464264,1
93,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},bbe3d333237eab2cea1abbff51b4d9c97962243b,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",107.2807073,0,1487,1dec45d19b63c9372ac055262a0a9395293758e0,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(366, 313, 44, 35, 37, 10)",3813,2,"(381.4914765276685, 329.0275373721479, 48.5963808025177)","(-69.11936792929029, -9.877174962514204, 18.3013705201828)",0.6455959,0.586250166,11.55125939,19.70363516,21.02048886,20.32192264,19.75204862,24.03584623,1452.72341,12.72058607,0.504267273,1230.11382,0.846763955,1474.834976,318.2,472,626443236,1.348998685,87,2.523469884,558,47.90779305,401.1403095,408,204,354,35.33423764,405.3287968,-0.341790571,242302752.4,0.442112573,3377.885637,6.783099255,2.559661175,4.025320589,-0.704455452,1.202755159,0.278473294,0.62321426,0.274691878,0.853315959,0.200966423,0.289469473,2.259469527,-0.264483266,0.696924616,0.863032203,0.983685949,0.863284297,0.945187672,0.271383139,0.45023813,1.970456852,0.370307113,654.5623818,0.392241274,0.490519591,6.171225966,10.6571556,77.4388026,1.86688591,0.258079149,3.668341046,512.6234983,0.296516791,0.436200044,4.505782982,0.542527067,3.078988721,0.164275587,16.5862069,0.285969084,1.276159334,6.534482759,103535.1207,754852.4828,16511.39919,0.410201149,10.44827586,0.180142687,0.424882018,3.448212544,0.136291239,4.27109996,0.01521112,99213.19174,5.790943339,162.8646735,0.042713001,43.56493504,1685.775243,0.395648412,6.710726462,288.7629163,2118.595856,48.30525687,0.213746103,0.017476327,0.109526551,0.006164926,1
94,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},e3a9c9724a94f1f000df7ce2ded9406be901364d,3D,"(0.5077999830245972, 0.5077999830245972, 1.5000039339065552)","(512, 512, 104)",91.08717027,0,1175,6d8d6cd403f83648c8689d2dd1801f474dafcd3f,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(383, 203, 52, 27, 120, 18)",4590,2,"(394.1666666666667, 263.24422657952067, 57.691721132897605)","(-68.68082163731259, -3.9734179387944266, 67.63318182752023)",0.264312245,0.107551409,5.987074898,55.66709877,20.75554663,61.26260049,37.35006093,66.0290785,1725.802548,14.71349583,0.329711808,2110.297548,1.222791999,1775.376421,208,322,327018402,1.125039019,59,4.550060762,512,36.73586797,262.6187364,259,87,425,24.91387806,266.9191623,0.476520032,126488183,0.573889435,2277.238516,10.48827246,3.218113142,3.165871432,0.667135582,0.828196408,0.302957698,0.465730188,0.28776627,0.896036183,0.217600206,0.375323655,2.051599177,-0.160378448,0.530112765,0.857636008,0.991875595,0.858621622,0.959160516,0.274730161,0.57888791,1.718731443,0.282788527,1109.082729,0.482176697,0.38738586,9.950116563,8.605803142,85.60324916,0.924480732,0.119617897,3.269242705,815.9479729,0.342448337,0.494720965,3.427181524,0.587796937,5.619132282,0.076707477,72.12149533,0.674032667,0.733688532,6.280373832,110538.2056,1037984.832,11986.90817,0.224576843,20.14018692,0.188226046,0.400849709,2.071175375,0.099441417,3.70400057,0.023311547,108698.0362,5.456957698,203.5459695,0.044345527,39.00512623,2634.152505,0.282047503,10.10392157,238.8671024,2428.054684,24.76847168,0.111551561,0.023627632,0.167673636,0.004590257,0
95,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},914cbbabf2b0a42b8448c85848f90f2ee2b8fe1c,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",93.65919238,0,1086,8941758523b197f6d412d8f4e4cf6a43fa8dcf43,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(401, 225, 45, 17, 77, 11)",2088,1,"(408.72078544061304, 266.7931034482759, 49.37356321839081)","(-76.93140351401206, -10.931535782485184, 30.639343393260035)",0.41308914,0.172268075,4.873438627,28.28985368,16.57017644,40.12302105,28.50924961,40.17440219,786.5399746,11.68623132,0.426870481,965.3138422,1.227291522,807.6200969,275,453,278037694,1.608007439,93,2.897862858,569,54.29426498,358.5411877,353,119,450,38.44488623,364.9106947,0.254420732,107542542.8,0.382688066,4608.031828,10.96392311,3.264196489,7.611252667,0.300024176,1.658078591,0.438571933,0.580266989,0.409226281,1.031672295,0.262528318,0.193294056,2.825120841,-0.20945824,0.67117642,0.798321424,0.983373307,0.800218913,0.932490119,0.384105003,0.338501373,2.339362035,0.524162631,442.5774655,0.369658619,0.591323448,9.320553385,5.851623928,63.36179447,0.665545983,0.145845326,3.277348746,514.4191351,0.408330527,0.571507515,1.954715145,0.643722639,5.463093567,0.105463779,22.44,0.4488,1.1124,6.22,29960.4,302810.52,3144.519683,0.333616667,7.6,0.152,0.36583791,2.186488292,0.163143378,4.305604002,0.02394636,28216.5024,5.720193117,105.4204981,0.050488744,30.42174495,799.052682,0.546490803,10.09482759,177.8208812,2064.48659,17.87049955,0.12916068,0.026613987,0.177680373,0.007554068,1
96,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},0eda27fc0cc81977b51e33cc05d67e7e9dc8d903,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",105.8126635,0,1257,f363037ba21021cc301b8083b93377d5b77835ec,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(97, 310, 37, 40, 50, 8)",955,4,"(117.19162303664922, 337.6513089005236, 41.17486910994764)","(78.83009214925517, -20.277322091981404, -12.137697860957445)",0.580719297,0.314078081,9.600070215,30.56587136,15.7208247,24.5594822,23.80168539,26.48657742,343.5511974,17.75019133,0.349973177,677.8136997,1.972962705,369.3856286,231,324,70812679,0.747708916,41,3.601927467,401,27.78132178,269.9109948,264,182,219,18.4586292,272.3038782,0.782094324,27389723.5,0.693707958,1297.457,5.096340296,2.231753812,1.134906707,0.559949689,0.611354206,0.151383336,0.604365906,0.151383336,0.608741326,0.127671109,0.508787979,1.430743594,-0.300413445,0.624462914,0.924308332,0.991095098,0.924308332,0.969723333,0.151383336,0.68627409,1.279360258,0.190684386,355.4271567,0.687926899,0.168872246,4.850188176,6.58889911,31.48166063,1.515607964,0.236116308,2.590302695,196.0755392,0.362063424,0.536367298,2.22433098,0.599198005,2.840339149,0.146951091,6.3,0.315,0.7875,5.85,10380.35,46347.35,2461.407292,0.372569444,4.1,0.205,0.415232648,2.374469495,0.20794597,3.78418372,0.020942408,8100.2875,5.157118399,47.72251309,0.049971218,34.31745402,662.4910995,0.15967764,4.880628272,204.7361257,1014.803141,45.7569299,0.230577371,0.023938689,0.118842031,0.008288385,0
97,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},ea1cf126b5f7afb3e3cb4e49719357df41fa9f8d,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",89.10755991,0,989,07adeff65c6f3d5e3cb4830de37f7a181e4229a3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(369, 341, 45, 18, 24, 7)",959,1,"(376.87799791449424, 350.4546402502607, 48.363920750782064)","(-59.04264240816809, -30.210860369973688, 23.109083030469975)",0.66192633,0.597167846,7.070189538,11.83953487,12.40276094,12.97184201,12.28204304,15.39499262,360.7150584,7.836899862,0.544914158,449.7096577,1.246717173,370.9327935,350.8,504,180756056,1.477454713,90,2.529039188,574,49.0401237,430.0646507,433,250,324,36.14828506,434.1473203,-0.310001143,69914857.98,0.417726364,3528.291962,8.730064964,2.929461093,3.836011309,-0.157949372,1.136379687,0.549111118,0.344232585,0.485605205,1.113111527,0.295332428,0.220355001,2.672272879,-0.11058908,0.434143159,0.763547989,0.968844111,0.767686987,0.904984996,0.430932196,0.398225759,2.074258248,0.421372701,215.5073498,0.371259715,0.54407001,7.697784762,4.913127115,42.19472788,0.700992729,0.189512063,3.043903182,280.3555919,0.457753373,0.604235181,1.629899863,0.686951625,4.884150777,0.146500907,7.956521739,0.345935728,0.926275992,4.260869565,15266.04348,127460.6957,2054.821558,0.574275362,4.913043478,0.213610586,0.454047796,1.265023136,0.307512031,3.377278131,0.023983316,13527.51607,5.321446556,51.37956204,0.053576186,29.65944931,400.5995829,0.45705848,8.208550574,157.1209593,1440.773723,18.98159976,0.165486328,0.029547557,0.139995625,0.012385203,1
98,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},a109fd371302f201147d39252c95e51857cf8ccd,3D,"(0.5663999915122986, 0.5663999915122986, 1.5)","(512, 512, 116)",83.602098,0,1413,45056e7a07da7575bdb2065ab8c84dfd77208448,"(0.5663999915122986, 0.5663999915122986, 1.5)","(512, 512, 116)","(94, 284, 22, 27, 45, 6)",1896,1,"(108.48048523206751, 306.8681434599156, 24.87710970464135)","(87.5706616536663, -4.2201175132003925, -40.21303722526454)",0.697205623,0.329217837,6.349420169,19.28637961,16.30294315,24.40134728,24.36178479,26.1841128,895.3176288,13.44657231,0.51077698,879.5034867,0.982336836,912.3806549,162,218,69536413,0.9622827,30,3.584291558,242,17.66892993,190.2157173,192,87,155,12.59661526,191.5080241,-0.57548954,33461855.5,0.534740582,493.3042044,5.958400159,2.422870771,0.708796808,0.154404398,0.665060152,0.314816577,0.359012994,0.314816577,0.884069328,0.211481103,0.300566175,1.871499268,-0.109293302,0.409714417,0.842591711,0.968518342,0.842591711,0.921295856,0.314816577,0.418266347,1.556682691,0.244969182,535.0846296,0.542688867,0.232214547,5.732287948,8.166805148,46.79990718,1.651358409,0.20411264,2.85687239,368.3792704,0.35158332,0.517526777,3.146912478,0.580084497,3.257265824,0.1212271,3.8,0.38,0.76,5.6,187345,964901.6,40849.73889,0.405555556,2.4,0.24,0.454148231,1.18733373,0.33101648,2.646439345,0.005274262,151396.84,5.307000433,103.0464135,0.054349374,28.86723549,1013.868143,0.2343597,5.817510549,212.3154008,1283.74789,41.01084154,0.200568448,0.014243207,0.07415934,0.004138251,0
99,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},c9ae393ad6120b8ee8ec896cd8d31b5da24f3014,3D,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 96)",88.2734886,0,1021,11013db43765dde63502ad8ce5893982c33365ed,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 96)","(409, 230, 51, 17, 21, 6)",671,1,"(417.55886736214603, 238.25186289120717, 53.500745156482864)","(-76.98999379244361, 21.473612844011285, 12.351116208845383)",0.772605984,0.737378263,7.440009691,10.08981423,10.73940927,13.28061574,11.35756819,13.79145002,229.6892325,7.795450855,0.475860419,381.1520846,1.65942513,239.9867255,258,395,73476153,1.330164999,74,2.920941099,487,42.8376625,326.5439642,324,174,313,30.10432415,330.9115645,0.121971033,26279137.65,0.457521638,2871.502911,8.552284415,2.901356046,2.799697833,-0.011253059,0.977755161,0.446622152,0.371704897,0.417701607,1.047202783,0.2680113,0.254893201,2.469345359,-0.101282842,0.452584662,0.794041251,0.974253648,0.795909564,0.917416871,0.39296018,0.448605673,1.979736605,0.356094328,175.1326089,0.413455057,0.432667694,7.760018794,3.835681662,32.19080592,0.538999633,0.16710882,2.823630989,202.860299,0.46465394,0.629714548,1.06664771,0.692346936,5.107446347,0.125297085,7.476190476,0.35600907,0.965986395,6.19047619,8482.142857,72166.52381,1069.379299,0.343915344,3.857142857,0.183673469,0.398287408,1.61586154,0.233029791,3.689703732,0.031296572,7461.188209,5.209695945,38.45454545,0.057309308,25.23823463,306.9970194,0.371618755,8.096870343,138.1803279,1223.530551,17.24883052,0.153864464,0.034848125,0.190375316,0.011721339,0
100,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},52b643a23503ecd89a8e0a3c0f1284f8e0cb2ef1,3D,"(0.44920000433921814, 0.44920000433921814, 1.5)","(512, 512, 96)",103.2251658,0,1215,34ff5eac7b9f9cc585137d468ad89cee766dd2c3,"(0.44920000433921814, 0.44920000433921814, 1.5)","(512, 512, 96)","(89, 260, 54, 29, 23, 8)",2642,1,"(103.67411052233156, 269.14004542013623, 57.57910673732021)","(75.09259111766424, -20.775707922633345, 44.244659556663905)",0.918202412,0.711705756,8.819849721,12.39255078,15.26385482,13.98770334,13.580409,16.59236471,789.5676596,11.37887002,0.659688668,626.2359594,0.793137804,799.6566918,276,478,401760620,1.693549564,120,2.253844336,557,64.68696495,382.4133232,391,134,423,49.50600415,389.9574988,-0.288402431,121601274.9,0.347985807,5826.901079,12.50935553,3.492482843,8.233881543,-1.007675436,1.738386924,0.498618955,0.549794785,0.446968345,1.087869578,0.286262481,0.198436523,2.847968801,-0.192539558,0.637284406,0.781680889,0.981239697,0.785077259,0.926731695,0.402217989,0.359870954,2.316681856,0.55925147,444.5177299,0.320910314,0.733270452,10.26592679,7.750890678,102.9120745,0.712847161,0.139946518,3.488018823,585.4564577,0.401183893,0.521428987,3.200902846,0.644499107,5.847248752,0.103742206,16.06976744,0.373715522,1.643050297,6.837209302,52913.48837,682528.4884,4560.831169,0.400607235,8.720930233,0.202812331,0.439260783,1.476501672,0.231665847,3.827914616,0.016275549,49138.38615,5.605673848,122.7501893,0.046461086,42.094576,919.3785011,0.649463967,11.75132475,222.8046934,3168.980696,17.77257602,0.115349378,0.021460179,0.140010004,0.006670514,1
