pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
188,dceph0,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},014c033926419da0f00438fcace06583c7ec7a98,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",51.82308355,0,826,edf028fbea7a636f6d6c6a7861179784374257c3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(391, 295, 20, 22, 20, 1)",213,1,"(401.6619718309859, 303.3380281690141, 20.0)","(-74.20594687193213, -32.92704384595575, -9.124000549316406)",0.618550074,0,0,12.68816946,10.66379964,8.632599711,12.69499958,12.69499958,72.94238024,7.848268164,0.498100517,169.493775,2.323666631,82.38653287,174,249,9702301,0.903562713,35,2.619523429,273,22.24439595,211.6478873,212,133,140,16.03960193,213.4261205,-0.205267044,3752764.978,0.565341974,755.8807115,3.165344509,1.758278463,0.74064669,-0.412360503,0.513320911,0.218981763,0.397002683,0.218981763,0.751373007,0.169360192,0.464488471,1.47775574,-0.143717996,0.426938029,0.890509119,0.956203647,0.890509119,0.927006079,0.218981763,0.648787582,1.258773977,0.183075668,39.55468932,0.514623919,0.24268804,2.249212005,14.79981428,53.39449265,5.151144688,0.687696999,2.954702196,21.89597803,0.274397391,0.361502347,6.307481651,0.506479326,0.806802326,0.431398575,9.285714286,0.663265306,0.168367347,1.642857143,738.6428571,2819.142857,218.5178571,0.839285714,1.714285714,0.12244898,0.191558011,0.197599464,0.190047648,3.182005815,0.0657277,507.1683673,3.304588951,34.03286385,0.159778704,5.467213295,120.4178404,0.217329013,3.042253521,42.77464789,156.3661972,14.37676056,0.48943662,0.056116909,0.110025269,0.042639819,0
188,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},bc17645216719b6ce79ff50c6633c383c848e838,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",99.52526594,0,1427,edf028fbea7a636f6d6c6a7861179784374257c3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(391, 295, 20, 22, 20, 1)",213,1,"(401.6619718309859, 303.3380281690141, 20.0)","(-74.20594687193213, -32.92704384595575, -9.124000549316406)",0.618550074,0,0,12.68816946,10.66379964,8.632599711,12.69499958,12.69499958,72.94238024,7.848268164,0.498100517,169.493775,2.323666631,82.38653287,201,308,13862149,1.002509904,53,3.388223161,396,32.04668386,251.8826291,249,154,242,22.49738381,255.1088233,0.364507899,5361757.72,0.620181181,1635.652891,4.503235068,2.098438725,1.618309686,0.276607496,0.634550479,0.235964496,0.458830735,0.235964496,0.773659999,0.176806858,0.45429275,1.748837191,-0.194395313,0.539417958,0.882017752,0.97640355,0.882017752,0.941008876,0.235964496,0.654555334,1.512872694,0.217628744,37.0592808,0.462149922,0.37255916,4.146759796,14.53450002,64.31843652,3.734273705,0.390517469,3.388688858,20.67956769,0.249258515,0.374413146,5.954740601,0.474879086,1.66682623,0.252734667,7,0.538461538,0.710059172,3.076923077,2125.769231,8751.615385,527.5128205,0.737179487,3,0.230769231,0.404902976,1.175052658,0.319329598,2.81507241,0.061032864,1857.313609,3.603573298,29.93896714,0.140558531,4.615001433,132.0985915,0.228261588,4.399061033,40.6713615,183.9107981,9.91627543,0.30151278,0.065657582,0.228384218,0.037296993,0
188,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},51fa2a685310316234d2135b1975fb496d08ea62,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",27.50030916,-124,2281,edf028fbea7a636f6d6c6a7861179784374257c3,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(391, 295, 20, 22, 20, 1)",213,1,"(401.6619718309859, 303.3380281690141, 20.0)","(-74.20594687193213, -32.92704384595575, -9.124000549316406)",0.618550074,0,0,12.68816946,10.66379964,8.632599711,12.69499958,12.69499958,72.94238024,7.848268164,0.498100517,169.493775,2.323666631,82.38653287,185.4,357.6,16120313,1.462781927,67,6.126586501,561,54.249201,263.2441315,254,119,442,28.66790378,275.1040179,1.479641697,6235195.76,0.493927572,6384.747912,5.032886714,2.125855458,35.98039725,5.906944245,2.34534125,0.29170048,0.778779712,0.265056762,0.864953312,0.216728146,0.370182099,2.345074546,-0.375141401,0.804234439,0.870135991,0.98899277,0.871912239,0.956458247,0.241743509,0.590357234,2.054667729,0.659260432,27.50047936,0.332095686,1.020292031,5.935370709,13.5105293,58.99993982,4.183380244,0.371581337,3.864302896,23.32528244,0.269565573,0.387323944,5.441907924,0.486060426,3.165063778,0.193410744,3.933333333,0.262222222,1.582222222,7.666666667,1397.666667,5665.6,369.9020185,0.414703704,2.866666667,0.191111111,0.391039209,2.49160544,0.167002475,3.456564762,0.070422535,1196.026667,4.114701198,28.71830986,0.134827746,4.849434636,105.2065728,0.665388261,5.089201878,39.67605634,173.4084507,12.51071596,0.342839071,0.070022418,0.429216739,0.027922208,0
189,dceph0,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},be6dd598036e780bddc6a2bdaf298de41dad76c4,3D,"(0.5077999830245972, 0.5077999830245972, 1.499997854232788)","(512, 512, 96)",49.71662593,0,781,264855bd913794019b837abb61bcafb99eafeb15,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(393, 241, 17, 50, 61, 45)",17375,3,"(419.0240575539568, 271.89801438848923, 35.973410071942446)","(-86.47141120488695, 2.7991962050019197, 14.4203163713414)",0.342812499,0.278985265,18.08188332,64.81304062,68.87828035,68.18595692,30.62417039,69.2497784,6657.183338,22.2187204,0.329954655,5186.689028,0.77911164,6720.488079,172,266,870469038,0.926829652,50,3.588446858,396,29.72805418,220.6455252,223,48,348,20.86330338,223.8279193,-0.458760716,336689311.8,0.594681206,1414.489657,7.819247403,2.779416476,1.223012725,-0.521443746,0.572714675,0.196765079,0.486592001,0.196266946,0.713298022,0.157555107,0.486283544,1.535120388,-0.193120078,0.520115294,0.90191634,0.988434374,0.901949549,0.960763215,0.19583108,0.672762065,1.336426985,0.192369938,2848.392553,0.47501486,0.303506327,6.697757063,21.65342699,184.7795416,2.7034189,0.185272072,3.602646221,1667.4174,0.269910659,0.344664084,12.21665007,0.519204591,3.137302848,0.109273481,60.27710843,0.363115111,0.895376687,6.789156627,760415.1747,6618674.5,90747.4129,0.28271419,28.92771084,0.174263318,0.407791882,3.043364839,0.113058063,4.75847499,0.009553957,749459.6432,5.059024162,1029.331396,0.059242095,52.03953566,10332.58596,0.218086554,7.681438849,377.4354532,3191.156432,47.7904964,0.151790568,0.012303379,0.081114024,0.002915505,1
189,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},2c8ed60015d027fb46e823e18922ca3c179305d9,3D,"(0.5077999830245972, 0.5077999830245972, 1.499997854232788)","(512, 512, 96)",83.40332683,0,1202,264855bd913794019b837abb61bcafb99eafeb15,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(393, 241, 17, 50, 61, 45)",17375,3,"(419.0240575539568, 271.89801438848923, 35.973410071942446)","(-86.47141120488695, 2.7991962050019197, 14.4203163713414)",0.342812499,0.278985265,18.08188332,64.81304062,68.87828035,68.18595692,30.62417039,69.2497784,6657.183338,22.2187204,0.329954655,5186.689028,0.77911164,6720.488079,391,689,5296179246,2.262021259,175,2.583887053,813,95.16127395,540.0322302,543,71,742,71.01398325,552.1015049,-0.259923173,2048512776,0.233396559,13181.26204,38.21390186,6.103961365,49.11225468,-2.133098777,4.429096027,0.616265616,0.754727931,0.5049413,1.21355091,0.352585223,0.1037819,3.710052956,-0.297778887,0.842504423,0.758644888,0.992600243,0.765036297,0.950498603,0.417303019,0.19440855,3.038758325,1.261340411,2153.116401,0.224078792,1.509768542,33.39609029,5.792506204,228.4918386,0.170383952,0.037711994,4.029131305,4004.00004,0.405522847,0.551796348,2.167175564,0.651602271,20.05825046,0.027195381,81.90123457,0.252781588,2.158312376,19.23765432,149201.9167,6008027.213,4000.049902,0.085344359,65.4382716,0.201969974,0.456476445,8.309866778,0.042924566,5.319065458,0.018647482,146326.1105,6.484479784,797.2519712,0.045885006,35.12422727,4055.265209,1.402969516,36.26630216,195.2301007,8057.491511,5.280537539,0.033572589,0.02524289,0.601965514,0.001654114,1
189,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},96539e39007543fa8c19c81f07600d817a2dd0b0,3D,"(0.5077999830245972, 0.5077999830245972, 1.499997854232788)","(512, 512, 96)",29.47313694,-132,2007,264855bd913794019b837abb61bcafb99eafeb15,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(393, 241, 17, 50, 61, 45)",17375,3,"(419.0240575539568, 271.89801438848923, 35.973410071942446)","(-86.47141120488695, 2.7991962050019197, 14.4203163713414)",0.342812499,0.278985265,18.08188332,64.81304062,68.87828035,68.18595692,30.62417039,69.2497784,6657.183338,22.2187204,0.329954655,5186.689028,0.77911164,6720.488079,120,234,594700070,1.137446781,62,6.336682575,516,36.74473231,178.6738417,177,48,468,25.59745769,185.00633,0.942189259,230024445,0.532396801,2303.000441,5.645694937,2.330795405,4.447949733,0.934069477,1.011640773,0.159529143,0.72721281,0.159201375,0.627221874,0.133023216,0.405862268,1.785628558,-0.406368991,0.767302706,0.920432089,0.99568973,0.920453941,0.977262799,0.158914578,0.578002338,1.625240685,0.292792479,2596.361391,0.474073459,0.424992837,5.768844959,21.50626403,118.6778603,4.591469206,0.244117132,4.167111594,1102.139827,0.191308804,0.314054234,9.017710544,0.401333524,2.376810212,0.111799594,30.41860465,0.353704705,1.534342888,5.627906977,1084794.593,5583270.791,236795.8758,0.583617571,8.255813953,0.095997837,0.292036795,0.904066178,0.228916455,5.10241131,0.00494964,1043976.499,5.410573483,1044.59482,0.060120565,40.45217908,9250.394417,0.3039027,5.621870504,395.1939568,2184.161612,83.63880655,0.223342478,0.007489857,0.040802687,0.002900176,1
190,dceph0,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},681ce758a875d38ab4cfe75b41d3509ae92d5d9a,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",59.5235131,0,666,5054a54ed28c33783e32dd20364033cf117b2c47,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(131, 265, 63, 13, 22, 2)",267,1,"(136.82771535580525, 275.5842696629214, 63.50561797752809)","(58.54588126287925, -1.6516941705446584, 21.358425440413228)",0.555874023,0.305160298,2.957925954,9.693023536,6.093599796,9.764105541,11.27498938,11.27498938,96.92343675,5.388099991,0.652839859,156.301567,1.612629228,103.2732595,152.6,213.8,9249684,0.856672704,37.5,2.942530751,255,20.40774874,184.3970037,187,108,147,14.39396945,186.1263314,-0.22946787,3577696.69,0.596010605,640.7562457,1.808216637,1.318988427,0.68271774,0.308351065,0.571191936,0.297497286,0.316756608,0.297497286,0.855857186,0.20262067,0.363034718,1.713174305,-0.103576951,0.352165248,0.851251357,0.940500543,0.851251357,0.900834238,0.297497286,0.53226293,1.415677019,0.217172306,96.75923349,0.576318317,0.211840842,1.915711335,5.094927236,8.645061891,4.207393573,0.771072166,2.227732695,82.07184953,0.454178726,0.626332469,1.480436206,0.641861419,1.262800042,0.486626763,2.5,0.625,0.1875,3.25,10348.25,13745,9499.0625,0.4375,1,0.25,0.069506918,0.278007326,0.017381816,2,0.014981273,5892.6875,4.701308073,18.35580524,0.068748334,17.02759191,159.1348315,0.201994698,1.842696629,131.8464419,217.5430712,110.4222846,0.789325843,0.021698893,0.044547027,0.015986859,0
190,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},2b79c91a0cdcac351a3a019fcc7795ad837804a8,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",91.0057343,0,1184,5054a54ed28c33783e32dd20364033cf117b2c47,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(131, 265, 63, 13, 22, 2)",267,1,"(136.82771535580525, 275.5842696629214, 63.50561797752809)","(58.54588126287925, -1.6516941705446584, 21.358425440413228)",0.555874023,0.305160298,2.957925954,9.693023536,6.093599796,9.764105541,11.27498938,11.27498938,96.92343675,5.388099991,0.652839859,156.301567,1.612629228,103.2732595,181.6,274.4,13991599,0.885437472,46,3.832608387,318,28.69553508,225.9138577,224,89,229,19.46373074,228.9169992,-0.334954058,5411827.845,0.65408408,1365.921418,8.362064908,2.885880392,0.762977121,-0.260525731,0.368783115,0.234642546,0.21101247,0.231739788,0.778309411,0.178773496,0.551398774,1.40875673,-0.085248467,0.307583529,0.884420382,0.986248722,0.884613899,0.953748801,0.229199875,0.727940006,1.170923151,0.150856415,86.97355561,0.534547234,0.292447189,7.6183163,7.182147063,62.31961315,0.879695997,0.163629276,2.325793664,74.75169074,0.438981919,0.591184097,2.842603774,0.631961983,4.494547696,0.117172431,6.692307692,0.514792899,0.532544379,4.846153846,3437.923077,30735.84615,388.0817308,0.340277778,3.461538462,0.266272189,0.48849441,1.529370976,0.236931053,2.931208949,0.048689139,3016.094675,4.258109779,20.25842697,0.075874258,28.46551361,174.6404494,0.202275246,8.134831461,163.7041199,1453.385768,18.77421452,0.14286829,0.046305311,0.2351686,0.015535408,0
190,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},a2ea6d23ab1eac14db5561899370868ed717b142,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",27.54881888,-134,1885,5054a54ed28c33783e32dd20364033cf117b2c47,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(131, 265, 63, 13, 22, 2)",267,1,"(136.82771535580525, 275.5842696629214, 63.50561797752809)","(58.54588126287925, -1.6516941705446584, 21.358425440413228)",0.555874023,0.305160298,2.957925954,9.693023536,6.093599796,9.764105541,11.27498938,11.27498938,96.92343675,5.388099991,0.652839859,156.301567,1.612629228,103.2732595,140,206,7824915,0.605340082,34,3.66613685,252,21.66547434,168.8801498,167,98,154,15.13262859,171.192283,0.580699282,3026608.53,0.760243516,786.292752,4.531373661,2.118219452,0.612974983,0.356183365,0.303818499,0.126273898,0.406090272,0.126273898,0.538584383,0.109120383,0.677051371,0.986488297,-0.182726952,0.3887708,0.936863051,0.98737261,0.936863051,0.968431525,0.126273898,0.815230251,0.860214399,0.107523099,98.35244474,0.668818632,0.171390209,4.976344232,11.36864387,49.0690203,2.748174618,0.228738666,2.248225702,65.04065328,0.396698609,0.53673293,3.899429821,0.540271226,2.85765934,0.121577855,1.8,0.36,0.56,5.4,10624.6,43177.8,2637.411111,0.344444444,1.4,0.28,0.401437445,1.012917937,0.250160246,2.321928095,0.018726592,7773.04,3.980449344,30.28838951,0.113439661,21.63842949,202.9850187,0.121393202,4.662921348,191.8089888,813.0299625,46.68268831,0.234082397,0.019990084,0.091489888,0.007174135,0
192,dceph0,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},208461cebe0cbdde66717e6437495328a7b9f1c7,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)",57.15543037,0,767,147a2e5f6f086d21403d3810af78edf0c3082fbd,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)","(364, 221, 32, 10, 23, 2)",113,2,"(368.2654867256637, 231.79646017699116, 32.610619469026545)","(-54.6692093726808, -0.8942420830768896, -3.0832697100344006)",0.260757197,0.191913152,2.428336315,12.65330847,5.050058679,9.648199677,11.95219209,11.95219209,37.90554095,3.299441247,0.530558974,102.8534646,2.713415032,43.70740946,182.2,300.8,7143831,1.180243911,61,3.134877067,330,37.7309108,246.8938053,257,109,221,25.52051509,251.4353662,-0.751300955,2763171.209,0.534654241,2263.192263,4.137279281,2.021772881,1.299615549,-0.079688408,0.557280498,0.369571543,0.177968446,0.348819122,0.942535491,0.240219331,0.408334729,1.851136472,-0.135316555,0.45233824,0.827665681,0.96400065,0.829049176,0.913832841,0.330660754,0.600993122,1.454364572,0.23171301,40.63424251,0.470661929,0.366087777,4.17813252,2.638568868,10.90607281,0.84506082,0.383895331,2.177679247,53.52466883,0.598508159,0.754254595,0.565194862,0.78119428,3.278720415,0.318203684,4.818181818,0.438016529,0.876033058,4.181818182,582.0909091,2341.636364,150.1843434,0.608585859,1.909090909,0.173553719,0.273144333,1.226212152,0.16724184,3.277613437,0.097345133,476.5619835,4.208698911,9.707964602,0.085911191,12.41475448,60.4159292,0.299631921,4.159292035,67.01769912,271.9115044,18.04596853,0.357669617,0.062119699,0.269882434,0.033619417,0
192,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},1b84c960b66534f877d69064b9791302e4fe5f30,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)",93.37872356,0,1160,147a2e5f6f086d21403d3810af78edf0c3082fbd,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)","(364, 221, 32, 10, 23, 2)",113,2,"(368.2654867256637, 231.79646017699116, 32.610619469026545)","(-54.6692093726808, -0.8942420830768896, -3.0832697100344006)",0.260757197,0.191913152,2.428336315,12.65330847,5.050058679,9.648199677,11.95219209,11.95219209,37.90554095,3.299441247,0.530558974,102.8534646,2.713415032,43.70740946,269.4,443.4,15370084,1.551544157,84,3.68078134,472,52.00861461,362.6017699,372,159,313,34.22825401,368.806782,-0.871765391,5945013.759,0.389302216,4538.398935,10.3073138,3.197149162,3.009954679,-0.423215627,0.904777564,0.592464584,0.195543373,0.512232055,1.120870771,0.317028402,0.251961606,2.380817619,-0.095391679,0.427418024,0.751907226,0.966725236,0.756625544,0.900155948,0.447983475,0.390953942,1.825492587,0.374310537,33.01038276,0.363571754,0.605934847,10.0717327,2.118743751,22.1660963,0.265961708,0.149042104,2.38463059,62.40916618,0.66587095,0.800544588,0.382248242,0.830252784,8.245891776,0.130581079,5.5,0.34375,1,7.25,225.3125,2189.875,24.46918403,0.279513889,3.125,0.1953125,0.39355347,1.58789656,0.152683034,3.375,0.14159292,175.4335938,4.587860959,10.36283186,0.091706477,10.91236589,43.99115044,0.544286945,10.24778761,49.17699115,513.5929204,5.151733038,0.139319076,0.10177095,0.659578564,0.029506702,0
